order,url,name_cn,date,score,total_votes,cover_large,tags,characters
399,https://bgm.tv/subject/1728,浪客剑心 追忆篇,1999-02-20,8.9,9458,https://lain.bgm.tv/pic/cover/l/71/37/1728_HLsCr.jpg,OVA;剑心;浪客剑心;追忆篇;雪代巴;1999;悲剧;十字伤;studiodeen;漫画改;古桥一浩;明治维新;历史;战斗;幕末;るろうに剣心;漫改;拔刀斋;日本;神作;飞天御剑流;经典;岩崎琢;恋爱;古橋一浩;催泪;新选组;精品;1999年2月;和月伸宏,绯村剑心;雪代巴;比古清十郎;斋藤一;冲田总司;雪代缘;桂小五郎;清里明良;高杉晋作;几松;小萩屋の女将;石地
400,https://bgm.tv/subject/82777,我的青春恋爱物语果然有问题 OVA,2013-09-19,7.2,6282,https://lain.bgm.tv/pic/cover/l/81/c0/82777_78uUP.jpg,OVA;我的青春恋爱物语果然有问题;校园;恋爱;轻小说改;2013;大老师;BrainsBase;2013年9月;轻改;早見沙織;小说改;渡航;日本;青春;日常;吉村愛;党争;后宫;2013年;吉村爱;やはり俺の青春ラブコメはまちがっている。;春物;搞笑;早见沙织;Feel.;Brains･Base;悠木碧;东山奈央;OVA&OAD,比企谷八幡;雪之下雪乃;由比滨结衣;比企谷小町;平冢静;户冢彩加;材木座义辉;海老名姫菜;川崎沙希;三浦优美子;千叶市立总武高等学校
401,https://bgm.tv/subject/264089,转生成为了只有乙女游戏破灭Flag的邪恶大小姐,2020-04-04,6.6,7660,https://lain.bgm.tv/pic/cover/l/12/db/264089_1EkJP.jpg,搞笑;异世界;2020年4月;乙女向;轻小说改;恋爱;SILVERLINK.;TV;百合;2020;轻改;后宫;穿越;喜剧;内田真礼;小说改;乙女;奇幻;女性向;逆后宫;日本;井上圭介;恶役;日常;漫改;校园;2020年;恶役大小姐;转生;漫画改,卡塔丽娜·克拉斯;吉奥路德·斯图亚特;基斯·克拉斯;亚兰·斯图亚特;尼克鲁·亚斯卡路特;梅丽·亨特;索菲亚·亚斯卡路特;玛丽亚·坎贝尔;席利乌斯·迪克 / 拉斐尔·沃尔特;安·谢利;路易吉·克拉斯;米丽蒂娅娜·克拉斯
402,https://bgm.tv/subject/148726,灰与幻想的格林姆迦尔,2016-01-10,7.5,8585,https://lain.bgm.tv/pic/cover/l/0c/20/148726_J77TB.jpg,A-1Pictures;轻小说改;奇幻;异世界;2016年1月;TV;战斗;灰与幻想的格林姆迦尔;轻改;2016;中村亮介;小说改;十文字青;穿越;日本;冒险;治愈;小松未可子;成长;日常;A-1_Pictures;2016年;恋爱;励志;细谷佳正;A-1;吉野裕行;真实;动画;季番,哈尔希洛;蓝德;马纳多;莫古索;梦儿;席赫露;梅莉;琪比;莲崎;芭芭菈;布兰尼;基卡瓦
403,https://bgm.tv/subject/127724,落第骑士英雄谭,2015-10-03,6.5,7450,https://lain.bgm.tv/pic/cover/l/56/1a/127724_DSo0K.jpg,轻小说改;后宫;战斗;2015年10月;SILVERLINK.;TV;大沼心;校园;恋爱;落第骑士英雄谭;轻改;2015;热血;小说改;Nexus;日本;奇幻;卖肉;逢坂良太;纯爱;SILVER_LINK.;搞笑;2015年;SILVERLINK;龙傲天;装逼;异世界;日本动画;石上静香;金元寿子,黑铁一辉;史黛菈·法米利昂;黑铁珠雫;有栖院凪;绫辻绚濑;东堂刀华;西京宁音;新宫寺黑乃;日下部加加美;黑铁龙马;折木有里;桐原静矢
404,https://bgm.tv/subject/47889,来自风平浪静的明天,2013-10-03,7.5,8914,https://lain.bgm.tv/pic/cover/l/16/29/47889_gZy58.jpg,P.A.WORKS;恋爱;原创;冈田麿里;2013年10月;TV;花泽香菜;2013;奇幻;贵圈真乱;NTR;原创动画;校园;青春;胃疼;日本;治愈;2013年10月秋アニメ;逢坂良太;篠原俊哉;扭曲;岡田麿里;来自风平浪静的明天;2013年;日常;茅野爱衣;催泪;石川界人;筱原俊哉;半年番,先岛光;向井户爱花;比良平千咲;伊佐木要;木原纺;潮留美海;久沼纱友;先岛明;狭山旬;鳞大人;潮留至;三桥悟
405,https://bgm.tv/subject/228254,约会大作战 第三季,2019-01-11,5.2,6903,https://lain.bgm.tv/pic/cover/l/73/8c/228254_X7Y56.jpg,后宫;J.C.STAFF;轻小说改;约会大作战;2019年1月;战斗;TV;恋爱;轻改;2019;奇幻;校园;妹非妹精神续作;小说改;续作;日本;元永慶太郎;元永庆太郎;搞笑;科幻;日常;2019年;つなこ;季番;崩坏3;表番;橘公司;崩坏;热血;日本动画,夜刀神十香;鸢一折纸;镜野七罪;五河士道;五河琴里;冰芽川四糸乃;时崎狂三;神无月恭平;诱宵美九;崇宫真那;艾萨克·雷·贝拉姆·威斯考特;爱莲·米拉·梅瑟斯
406,https://bgm.tv/subject/142678,我的青春恋爱物语果然有问题 续 OVA,2016-10-27,7.3,6098,https://lain.bgm.tv/pic/cover/l/9a/a9/142678_uYQqS.jpg,OVA;轻小说改;恋爱;校园;我的青春恋爱物语果然有问题续;Feel.;2016;大老师;轻改;青春;渡航;2016年7月;小说改;春物;我的青春恋爱物语果然有问题;日本;日常;2016年10月;党争;及川启;及川啓;2016年;一色彩羽;后宫;佐仓绫音;搞笑;OVA&OAD;早见沙织;菅正太郎;番外,比企谷八幡;一色彩羽;雪之下雪乃;由比滨结衣;店员;千叶市立总武高等学校
407,https://bgm.tv/subject/371546,欢迎来到实力至上主义的教室 第二季,2022-07-04,5.8,7548,https://lain.bgm.tv/pic/cover/l/c8/8a/371546_Df9ri.jpg,校园;轻小说改;2022年7月;智斗;TV;装逼;欢迎来到实力至上主义教室;Lerche;2022;轻改;续集;小说改;青春;日本;龙傲天;后宫;第二季;续作;恋爱;仁昌寺義人;战斗;2022年;衣笠彰梧;岸诚二;推理;仁昌寺义人;日常;日本动画;ラルケ;动画,绫小路清隆;堀北铃音;坂柳有栖;一之濑帆波;龙园翔;栉田桔梗;平田洋介;轻井泽惠;高圆寺六助;须藤健;池宽治;山内春树
408,https://bgm.tv/subject/84873,漆黑的子弹,2014-04-08,6.5,7551,https://lain.bgm.tv/pic/cover/l/b3/32/84873_8NvN2.jpg,轻小说改;萝莉;2014年4月;漆黑的子弹;科幻;TV;战斗;KINEMACITRUS;2014;梶裕贵;轻改;堀江由衣;小说改;鹭巢诗郎;日本;后宫;日高里菜;orange;奇幻;小島正幸;黑色子彈;致郁;小岛正幸;2014年;治愈;KINEMA_CITRUS;虐萝莉;热血;KINEMA.CITRUS;オレンジ,里见莲太郎;蓝原延珠;天童木更;缇娜·斯普劳特;蛭子影胤;蛭子小比奈;室户堇;圣天子;伊熊将监;千寿夏世;司马未织;保胁卓人
409,https://bgm.tv/subject/23685,加速世界,2012-04-06,6.7,8628,https://lain.bgm.tv/pic/cover/l/d9/d8/23685_Y1wYG.jpg,加速世界;轻小说改;2012年4月;SUNRISE;死肥宅;科幻;川原砾;TV;2012;后宫;轻小说;梶裕贵;战斗;电击小说大赏大奖;轻改;科幻系;小说改;校园;网游;恋爱;四月番;日本;小原正和;热血;2012春番;游戏;2012年;吉野弘幸;奇幻;半年番,有田春雪;黑雪姬;黛拓武;仓岛千百合;黑之睡莲;白银之鸦;若宫惠;上月由仁子;冰见晶;ブリキ・ライター;能美征二;仓崎枫子
410,https://bgm.tv/subject/82322,花物语,2014-08-16,7.3,7443,https://lain.bgm.tv/pic/cover/l/24/f3/82322_pUPLZ.jpg,物语系列;新房昭之;SHAFT;西尾维新;轻小说改;TV;2014年7月;2014;花物语;奇幻;百合;轻改;泽城美雪;小说改;OVA;板村智幸;日本;后宫;物语;有生之年;校园;2014年8月;2014年;恋爱;神谷浩史;续作;阿澄佳奈;吐槽;青春;怪异,神原骏河;沼地蜡花;阿良良木历;阿良良木火怜;贝木泥舟;忍野扇;卧烟远江;日伞星雨
411,https://bgm.tv/subject/302523,关于我转生变成史莱姆这档事 第二季 第2部分,2021-07-06,6.1,6545,https://lain.bgm.tv/pic/cover/l/c5/e7/302523_1wCsw.jpg,异世界;2021年7月;轻小说改;奇幻;战斗;TV;关于我转生变成史莱姆这档事;龙傲天;8-Bit;2021;轻改;8bit;穿越;日本;漫画改;续作;小说改;后宫;日常;中山敦史;搞笑;转生;开会;2021年;种田;史莱姆;萌王;冒险;漫改;厕纸,利姆路·坦派斯特;维鲁多拉·坦派斯特;红丸;朱菜;紫苑;苍影;白老;米莉姆·纳瓦;黑兵卫;岚牙;迪亚波罗;利古路多
412,https://bgm.tv/subject/292238,刀剑神域 爱丽丝篇 异界战争 -终章-,2020-07-11,4.8,7348,https://lain.bgm.tv/pic/cover/l/21/a1/292238_u43yn.jpg,刀剑神域;A-1Pictures;轻小说改;战斗;2020年7月;TV;后宫;2020;轻改;科幻;小野学;2020年4月;Alicization篇;小说改;奇幻;日本;Underworld;异世界;恋爱;热血;网游;续作;SAO;2020年;冒险;松冈祯丞;川原砾;A-1_Pictures;日本动画;梶浦由记,桐人／桐谷和人;爱丽丝·滋贝鲁库／爱丽丝·辛赛西斯·萨提;亚丝娜／结城明日奈;诗乃／朝田诗乃;莉兹贝特／篠崎里香;西莉卡／绫野圭子;莉法／桐谷直叶;结衣;克莱因／壶井辽太郎;艾基尔／安德鲁·基尔博德·密鲁茲;赛鲁卡·滋贝鲁库;克里斯海特 / 菊冈诚二郎
413,https://bgm.tv/subject/331559,剧场版 咒术回战 0,2021-12-24,7,7361,https://lain.bgm.tv/pic/cover/l/14/be/331559_Cib1m.jpg,剧场版;MAPPA;战斗;热血;2021;漫画改;漫改;咒术回战;奇幻;朴性厚;JUMP;2021年12月;续作;日本;瀬古浩司;中村悠一;纯爱;恋爱;2021年;2021年10月;前传;濑古浩司;校园;日本动画;动画电影;樱井孝宏;日漫;动画;映画;劇場版,乙骨忧太;祈本里香;五条悟;夏油杰;禅院真希;狗卷棘;熊猫;夜蛾正道;米格尔;拉鲁;枷场菜菜子;枷场美美子
414,https://bgm.tv/subject/849,出包王女,2008-04-03,6.9,7030,https://lain.bgm.tv/pic/cover/l/fe/8c/849_9xbj1.jpg,后宫;卖肉;ToLoveる;TV;2008年4月;杀必死;漫画改;矢吹健太郎;XEBEC;校园;2008;肉;恋爱喜剧;花泽香菜;漫改;搞笑;户松遥;日本;恋爱;肉番;老湿;日常;奇幻;出包王女;To;love;To_Loveる;名冢佳织;出包女王;2008年,结城梨斗/夕崎梨子;菈菈·撒塔琳·戴比路克;西连寺春菜;佩凯;结城美柑;古手川唯;连·艾尔西·裘利亚;伦·艾尔西·裘利亚;籾冈里纱;泽田未央;金色暗影/DARKNESS;小静/村雨静
415,https://bgm.tv/subject/218713,普罗米亚,2019-05-24,7.3,8258,https://lain.bgm.tv/pic/cover/l/a9/e5/218713_CxZL2.jpg,TRIGGER;剧场版;今石洋之;原创;2019;热血;泽野弘之;机战;战斗;中島かずき;扳机;2019年5月;萝卜;Promare;日本;科幻;澤野弘之;动画电影;2019年;燃;奇幻;映画;电影;中岛一基;扳机社;吉成曜;TV;作画;日本动画;2010s,加洛·提莫斯;里欧·弗提亚;艾娜·阿尔德比特;露琪亚·菲克斯;瓦里斯·特拉斯;雷米·普古纳;伊格尼斯·艾克斯;维尼;古雷·佛塞特;坎罗;梅斯;爱莉斯·阿尔德比特
416,https://bgm.tv/subject/325286,薇薇 -萤石眼之歌-,2021-04-03,7.1,8509,https://lain.bgm.tv/pic/cover/l/a0/50/325286_9WQNW.jpg,原创;WITSTUDIO;科幻;2021年4月;TV;战斗;長月達平;2021;AI;神前晓;種﨑敦美;梅原英司;音乐;Vivy;江崎慎平;福山潤;日本;穿越;奇幻;治愈;2021年;长月达平;人工智能;剧情;WIT_STUDIO;机器人;单元剧;催泪;日本动画;种崎敦美,薇薇;松本;ナビ;アーカイブ;艾丝黛拉;艾莉莎白;葛蕾丝;欧菲莉亚;露克莱尔;M;安东尼奥;雾岛桃佳
417,https://bgm.tv/subject/9774,这个是僵尸吗？,2011-01-10,6.8,7520,https://lain.bgm.tv/pic/cover/l/d2/36/9774_pWnwE.jpg,搞笑;这就是僵尸吗;后宫;2011年1月;魔装少女就是本少爷！;TV;魔装少男;轻小说改;伪娘;2011;脑补;studiodeen;這貨是僵尸嗎;奇幻;轻改;小说改;2011年1月番;战斗;2011年1月恶搞最强作;校园;日本;僵尸;日常;三无;金崎贵臣;金﨑貴臣;2011年;DEEN;恶搞;STUDIO_DEEN,相川步;春奈;瑟拉芬;优克莉伍德·海尔赛兹;吉田友纪;织户;平松妙子;三原加奈美;下村;萨拉斯巴迪;艾丽艾尔;京子
418,https://bgm.tv/subject/208908,NEW GAME!!,2017-07-11,7.4,7570,https://lain.bgm.tv/pic/cover/l/32/44/208908_AATp0.jpg,芳文社;百合;动画工房;职场;日常;2017年7月;漫画改;TV;萌豚;2017;萌;漫改;NEWGAME;游戏制作;藤原佳幸;轻百合;日本;動画工房;搞笑;治愈;续作;志茂文彦;2017年;萌系;轻百;日笠阳子;茅野爱衣;高田忧希;得能正太郎;茅野愛衣,凉风青叶;篠田初;饭岛结音;樱宁宁;八神光;阿波根海子;泷本一二三;远山伦;叶月雫;望月红叶;鸣海燕;星川萤
419,https://bgm.tv/subject/349441,机动战士高达 水星的魔女,2022-10-02,6.5,8994,https://lain.bgm.tv/pic/cover/l/f1/fd/349441_uND33.jpg,高达;大河内一楼;原创;SUNRISE;2022年10月;百合;机战;TV;科幻;2022;萝卜;小林宽;战斗;竟然是高达！;日本;小林寛;校园;GUNDAM;2022年;日本动画;轻百合;无法预测的命运之舞台;水星的魔女;机甲;动画;季番;TVA;恋爱;2022.10;2020s,斯莱塔·墨丘利;米奥莉奈·伦布兰;盖尔·杰特克;伊兰·凯莱斯;沙迪克·泽内利;风灵高达;凯南吉·艾贝里;风灵高达（改修型）;尼卡·七浦;雀丘利·潘兰杞;德林·伦布兰;萨里乌斯·泽内利
420,https://bgm.tv/subject/75989,Love Live! 第二季,2014-04-06,7.3,7424,https://lain.bgm.tv/pic/cover/l/94/2a/75989_ylW5o.jpg,偶像;SUNRISE;校园;音乐;2014年4月;原创;LoveLive!;百合;TV;LoveLive！;2014;花田十辉;青春;萌;校園;LoveLive;日本;京極尚彦;京极尚彦;续作;轻百合;花田十輝;日常;2014年;励志;室田雄平;治愈;日本动画;日升;TVA,缪斯;高坂穗乃果;绚濑绘里;南琴梨;园田海未;星空凛;西木野真姬;东条希;小泉花阳;矢泽日香;高坂雪穗;南小鸟的母亲
421,https://bgm.tv/subject/2464,荒川爆笑团,2010-04-04,7.5,8190,https://lain.bgm.tv/pic/cover/l/70/c4/2464_ZwB1N.jpg,新房昭之;电波;搞笑;荒川爆笑团;2010年4月;神谷浩史;SHAFT;TV;2010;坂本真綾;杉田智和;漫画改;新房式强力吐槽;爆笑;日常;恋爱;电波族;子安武人;漫改;星星;日本;吐槽;中村光;治愈;电波系;坂本真绫;2010年;横山克;日本动画;中村悠一,市之宫行;小珊/妮诺;修女;村长;星星;小白;P子;史黛拉;玛利亚;末代武士;比利;贾桂琳
422,https://bgm.tv/subject/193378,重启咲良田,2017-04-05,7.9,8703,https://lain.bgm.tv/pic/cover/l/b1/c7/193378_KgztF.jpg,轻小说改;时空轮回;2017年4月;TV;悬疑;davidproduction;超能力;悠木碧;2017;花泽香菜;轻改;恋爱;川面真也;奇幻;小说改;智斗;石川界人;轮回;河野裕;日本;校园;剧情;推理;科幻;david_production;神作;穿越;重启咲良田;青春;2017年,浅井惠;春埼美空;相麻堇;仓川真理;中野智树;皆实未来;村濑阳香;野之尾盛夏;非通知君;冈绘里;世良佐和子;坂上央介
423,https://bgm.tv/subject/162771,为美好的世界献上祝福！ OAD,2016-06-24,7.3,5940,https://lain.bgm.tv/pic/cover/l/93/62/162771_hND9M.jpg,搞笑;OAD;OVA;异世界;轻小说改;为美好的世界献上祝福！;studiodeen;2016;后宫;穿越;2016年6月;轻改;奇幻;小说改;日本;为美好的世界献上祝福;金崎贵臣;日常;2016年;战斗;金﨑貴臣;STUDIO_DEEN;卖肉;素晴;高桥李依;スタジオディーン;番外;2016年4月;冒险;茅野爱衣,佐藤和真;维斯;芸芸;阿克娅;惠惠;达克妮斯;厄里斯;露娜;御剑响夜;公会的女招待;博士
424,https://bgm.tv/subject/26449,人类衰退之后,2012-07-01,7.9,9031,https://lain.bgm.tv/pic/cover/l/41/39/26449_G0Xzx.jpg,人类衰退之后;轻小说改;2012年7月;田中罗密欧;TV;中原麻衣;内涵;AIC;治愈;岸诚二;2012;田中ロミオ;奇幻;吐槽;轻改;小说改;轻小说;日本;日常;搞笑;岸誠二;七月番;科幻;电波;末世;猎奇;萌;2012年;剧情;上江洲誠,我;助手;爷爷;友人Y;P子;妖精さん;O太郎;一条先生;卷发;魔女学姊;花学姊;RYOBO230r
425,https://bgm.tv/subject/2782,火影忍者疾风传,2007-02-15,7.6,7912,https://lain.bgm.tv/pic/cover/l/60/24/2782_z3jWE.jpg,NARUTO;热血系;热血;民工动漫;TV;战斗;集英社;漫画改;2007;JUMP;儿子等爹死了把火影的大结局烧给我吧;漫改;StudioPierrot;日本;火影忍者;火影;儿子等娘死了把火影的大结局烧给我吧;民工;什么鸣雏啊明明是鸣佐;长篇;童年;奇幻;2007年2月;小丑社;忍者;2007年1月;ぴえろ;岸本齐史;民工漫;PIERROT,漩涡鸣人;宇智波佐助;春野樱;旗木卡卡西;鸣子;迈特·戴;志治美;自来也;日向雏田;油女志乃;犬冢牙;纲手
426,https://bgm.tv/subject/477825,拔作岛,2025-07-18,6.7,9551,https://lain.bgm.tv/pic/cover/l/ee/a3/477825_5H55M.jpg,GAL改;搞笑;2025年7月;抽象;游戏改;TV;Passione;校园;日本;恋爱;战斗;2025;qruppo;青年向;无法预测的命运之舞台;卖肉;肉番;热血;肉;長山延好;长山延好;里番;逆天;2025年;沉重;后宫;社会;扭曲;哲学;朋克,橘淳之介;片桐奈奈濑;渡会雏见;畔美岬;橘麻沙音;琴寄文乃;冷泉院桐香;糺川礼;女部田郁子;仙波光姫;丝丝子;花丸凛
427,https://bgm.tv/subject/105426,关于完全听不懂老公在说什么的事,2014-10-02,6.9,7397,https://lain.bgm.tv/pic/cover/l/ee/3d/105426_dOztK.jpg,泡面番;搞笑;漫画改;2014年10月;TV;2014;鈴村健一;Seven;日常;田村ゆかり;恋爱;漫改;旦那が何を言っているかわからない件;泡面;日本;关公说事;治愈;狗粮;永居慎平;关于完全听不懂老公在说什么的事;2014年;之后干了个爽;铃村健一;セブン;宅;クール教信者;钉宫理惠;喜剧;日本动画;短片,薰;一;树濑理乃;树濑望;蛋黄蛋;田中;山田;三木;高町奈叶;鹿目圆;今日子;忠
428,https://bgm.tv/subject/282000,五等分的新娘∬,2021-01-07,6.6,6698,https://lain.bgm.tv/pic/cover/l/6c/00/282000_6HHwK.jpg,恋爱;后宫;校园;党争;漫改;2021年1月;漫画改;TV;BiburyAnimationStudios;2021;日常;续作;搞笑;日本;2020年1月;五等分的新娘;期待续作;青春;かおり;Bibury;2021年;花泽香菜;小森香织;松冈祯丞;漫画改编;伊藤美来;佐仓绫音;日本动画;バイブリーアニメーションスタジオ;五等分,上杉风太郎;中野一花;中野二乃;中野三玖;中野四叶;中野五月;上杉濑叶;上杉勇也;中野丸尾;武田祐辅;竹林
429,https://bgm.tv/subject/443831,Fate/strange Fake,2026-01-03,7.3,9029,https://lain.bgm.tv/pic/cover/l/f0/51/443831_84ZQs.jpg,Fate;A-1Pictures;战斗;奇幻;TV;Type-Moon;2026年1月;轻小说改;小说改;日本;成田良悟;2026;轻改;2025;2025年1月;榎户骏;坂诘嵩仁;热血;群像;坂詰嵩仁;榎戸駿;2024;泽野弘之;未定档;音乐;2026年;型月;日本动画;大東大介;续作,绫香·沙条;理查一世;蒂妮·切尔克;吉尔伽美什;银狼合成兽;恩奇都;弗拉特·艾斯卡尔德斯;开膛手杰克;杰斯特·卡图雷;无名暗杀者;缲丘椿;苍白骑士
430,https://bgm.tv/subject/226540,魔法禁书目录 第三季,2018-10-05,5.4,7295,https://lain.bgm.tv/pic/cover/l/be/35/226540_664yS.jpg,J.C.STAFF;轻小说改;魔法禁书目录;2018年10月;战斗;TV;科幻;有生之年;鎌池和馬;魔法;轻改;2018;校园;后宫;小说改;魔禁三;奇幻;日本;超能力;续作;锦织博;錦織博;热血;镰池和马;とある魔術の禁書目録;2018年;吉野弘幸;半年番;魔禁;恋爱,茵蒂克斯;上条当麻;御坂美琴;一方通行;滨面仕上;白井黑子;姬神秋沙;月咏小萌;初春饰利;黄泉川爱穗;神裂火织;结标淡希
431,https://bgm.tv/subject/174143,人渣的本愿,2017-01-12,6.6,8078,https://lain.bgm.tv/pic/cover/l/2c/9c/174143_77j72.jpg,恋爱;扭曲;2017年1月;漫画改;TV;校园;人渣的本愿;noitaminA;Lerche;2017;漫改;横山克;安济知佳;安藤正臣;百合;日本;青春;胃疼;NTR;上江洲诚;致郁;胃药;贵乱;2017年;人渣;横槍メンゴ;丰崎爱生;上江洲誠;日本动画;ラルケ,安乐冈花火;粟屋麦;皆川茜;钟井鸣海;绘鸠早苗;鸥端乃莉子;早川芽衣;桐岛笃也;步美;三户;寺内拓也;花火的母亲
432,https://bgm.tv/subject/44692,剧场版 魔法少女小圆 [后篇] 永远的物语,2012-10-13,8.1,6324,https://lain.bgm.tv/pic/cover/l/df/9a/44692_4L88z.jpg,剧场版;虚渊玄;新房昭之;魔法少女小圆;SHAFT;百合;2012;原创;梶浦由记;魔法少女;总集篇;2012年10月;治愈;战斗;奇幻;劇場版アニメ;日本;致郁;宮本幸裕;2012年;宫本幸裕;神作;虚淵玄;悠木碧;2012剧场版;魔法;梶浦由記;芳文社;轮回;喜多村英梨,鹿目圆;晓美焰;美树沙耶香;巴麻美;佐仓杏子;丘比;志筑仁美;鹿目询子;鹿目知久;鹿目达也;早乙女和子;上条恭介
